observation_id,access,user_id,specie_id,specie_name,major_clade,family_molecules,family_morphology,location_id,location_name,latitude,longitude,resource_id,resource_secondary_id,measurement_id,trait_id,trait_name,standard_id,standard_unit,methodology_id,methodology_name,value,value_type,precision,precision_type,precision_upper,replicates,notes
114605,1,2,21,Acropora anthocercis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,56,48,134992,8,Sexual system,10,cat,58,Observation_field_or_laboratory,hermaphrodite,raw_value,,,,,
112786,1,31,21,Acropora anthocercis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,15,,127233,90,Colony maximum diameter,29,cm,22,Derived from textual description,100,raw_value,"","","","",""
91852,1,54,21,Acropora anthocercis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,99579,166,Western-most range edge,4,deg,10,Calculated from GIS shapefile,24.5075802,raw_value,,,,,
107689,1,2,21,Acropora anthocercis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,122136,104,Coloniality,10,cat,22,Derived from textual description,colonial,expert_opinion,"","","","",""
1337,1,1,21,Acropora anthocercis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,40,,1282,41,Zooxanthellate,10,cat,22,Derived from textual description,zooxanthellate,expert_opinion,"","","","",
109433,1,31,21,Acropora anthocercis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,677,,123880,181,Corallite width minimum,28,mm,22,Derived from textual description,0.8,raw_value,"","","","",""
91853,1,54,21,Acropora anthocercis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,99580,167,Northern-most range edge,3,deg,10,Calculated from GIS shapefile,37.84199738,raw_value,,,,,
109434,1,31,21,Acropora anthocercis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,677,,123881,182,Corallite width maximum,28,mm,22,Derived from textual description,1.3,raw_value,"","","","",""
1386,1,2,22,Acropora appressa,Complex,Acroporidae,Acroporidae,1,Global estimate,,,71,48,1327,5,Mode of larval development,10,cat,,,spawner,raw_value,"","","","",
1418,1,2,22,Acropora appressa,Complex,Acroporidae,Acroporidae,1,Global estimate,,,40,48,1359,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
107690,1,2,22,Acropora appressa,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,122137,104,Coloniality,10,cat,22,Derived from textual description,colonial,expert_opinion,"","","","",""
1419,1,1,22,Acropora appressa,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,1360,41,Zooxanthellate,10,cat,22,Derived from textual description,zooxanthellate,expert_opinion,"","","","",
91857,1,54,22,Acropora appressa,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,99584,166,Western-most range edge,4,deg,10,Calculated from GIS shapefile,25.6415983,raw_value,,,,,
91858,1,54,22,Acropora appressa,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,99585,167,Northern-most range edge,3,deg,10,Calculated from GIS shapefile,18.63569726,raw_value,,,,,
114723,1,2,22,Acropora appressa,Complex,Acroporidae,Acroporidae,1,Global estimate,,,71,48,135110,8,Sexual system,10,cat,58,Observation_field_or_laboratory,hermaphrodite,raw_value,,,,,
91860,1,54,22,Acropora appressa,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,99587,168,Southern-most range edge,3,deg,10,Calculated from GIS shapefile,-33.83191853,raw_value,,,,,
91861,1,54,22,Acropora appressa,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,99588,165,Eastern-most range edge,4,deg,10,Calculated from GIS shapefile,77.2123317,raw_value,,,,,
110950,1,2,22,Acropora appressa,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125397,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,corymbose,expert_opinion,"","","","",""
91862,1,54,23,Acropora arabensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,99589,166,Western-most range edge,4,deg,10,Calculated from GIS shapefile,30.0193377,raw_value,,,,,
114756,1,2,23,Acropora arabensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,95,48,135143,8,Sexual system,10,cat,58,Observation_field_or_laboratory,hermaphrodite,raw_value,,,,,
91866,1,54,23,Acropora arabensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,99593,165,Eastern-most range edge,4,deg,10,Calculated from GIS shapefile,76.3525493,raw_value,,,,,
110953,1,2,23,Acropora arabensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125400,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,digitate,expert_opinion,"","","","",""
91865,1,54,23,Acropora arabensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,99592,168,Southern-most range edge,3,deg,10,Calculated from GIS shapefile,-28.64357759,raw_value,,,,,
1485,1,1,23,Acropora arabensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,40,,1426,41,Zooxanthellate,10,cat,22,Derived from textual description,zooxanthellate,expert_opinion,"","","","",
109435,1,31,23,Acropora arabensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,677,,123882,181,Corallite width minimum,28,mm,22,Derived from textual description,0.5,raw_value,"","","","",""
1484,1,2,23,Acropora arabensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,40,48,1425,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
1454,1,2,23,Acropora arabensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,95,48,1395,5,Mode of larval development,10,cat,,,spawner,raw_value,"","","","",
109436,1,31,23,Acropora arabensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,677,,123883,182,Corallite width maximum,28,mm,22,Derived from textual description,2,raw_value,"","","","",""
107691,1,2,23,Acropora arabensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,122138,104,Coloniality,10,cat,22,Derived from textual description,colonial,expert_opinion,"","","","",""
108454,1,2,23,Acropora arabensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,677,,122901,104,Coloniality,10,cat,22,Derived from textual description,colonial,expert_opinion,"","","","",""
91863,1,54,23,Acropora arabensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,99590,167,Northern-most range edge,3,deg,10,Calculated from GIS shapefile,31.64127018,raw_value,,,,,
160461,1,2,1573,Acropora arafura,Complex,Acroporidae,Acroporidae,1,Global estimate,,,677,,204379,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,branching_closed,expert_opinion,,,,,
114501,1,2,1573,Acropora arafura,Complex,Acroporidae,Acroporidae,1,Global estimate,,,704,,134888,41,Zooxanthellate,10,cat,22,Derived from textual description,zooxanthellate,expert_opinion,,,,,
118632,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,441,"North Pari Reef, Pari Island Complex, Java Sea",-5.8515,106.631,347,,140118,60,Growth rate,62,mm month^-1,2,Alizarin stain,1.82,mean,0.5,standard_deviation,,20,
118632,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,441,"North Pari Reef, Pari Island Complex, Java Sea",-5.8515,106.631,347,,140119,151,Season,10,cat,,,July-August,raw_value,,,,,
118632,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,441,"North Pari Reef, Pari Island Complex, Java Sea",-5.8515,106.631,347,,140120,142,Habitat type,10,cat,,,flat,raw_value,,,,,
118632,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,441,"North Pari Reef, Pari Island Complex, Java Sea",-5.8515,106.631,347,,140121,143,Water depth,9,m,6,Depth gauge,1,raw_value,,,,,
118632,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,441,"North Pari Reef, Pari Island Complex, Java Sea",-5.8515,106.631,347,,140122,144,Wave exposure,10,cat,,,exposed,raw_value,,,,,
118626,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140088,60,Growth rate,62,mm month^-1,2,Alizarin stain,3.59,mean,0.649,standard_deviation,,10,Replicates reported as 10-15
118626,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140089,127,Calcification rate,75,g month^-1,18,Weight,0.01,mean,0.001,standard_deviation,,10,Replicates reported as 10-15
118626,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140090,143,Water depth,9,m,6,Depth gauge,2,raw_value,,,,,
118626,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140091,174,Year,10,cat,,,1989,raw_value,,,,,
118626,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140092,185,Month,10,cat,,,Jul,raw_value,,,,,
118615,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140033,60,Growth rate,62,mm month^-1,2,Alizarin stain,4.128,mean,0.52,standard_deviation,,10,Replicates reported as 10-15
118615,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140034,127,Calcification rate,75,g month^-1,18,Weight,0.015,mean,0.001,standard_deviation,,10,Replicates reported as 10-15
118615,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140035,143,Water depth,9,m,6,Depth gauge,2,raw_value,,,,,
118615,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140036,174,Year,10,cat,,,1988,raw_value,,,,,
118615,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140037,185,Month,10,cat,,,Aug,raw_value,,,,,
118631,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140113,60,Growth rate,62,mm month^-1,2,Alizarin stain,5.019,mean,0.612,standard_deviation,,10,Replicates reported as 10-15
118631,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140114,127,Calcification rate,75,g month^-1,18,Weight,0.018,mean,0.002,standard_deviation,,10,Replicates reported as 10-15
118631,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140115,143,Water depth,9,m,6,Depth gauge,2,raw_value,,,,,
118631,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140116,174,Year,10,cat,,,1989,raw_value,,,,,
118631,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140117,185,Month,10,cat,,,Dec,raw_value,,,,,
118615,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140033,60,Growth rate,62,mm month^-1,2,Alizarin stain,4.128,mean,0.52,standard_deviation,,10,Replicates reported as 10-15
118615,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140034,127,Calcification rate,75,g month^-1,18,Weight,0.015,mean,0.001,standard_deviation,,10,Replicates reported as 10-15
118615,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140035,143,Water depth,9,m,6,Depth gauge,2,raw_value,,,,,
118615,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140036,174,Year,10,cat,,,1988,raw_value,,,,,
118615,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140037,185,Month,10,cat,,,Aug,raw_value,,,,,
118631,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140113,60,Growth rate,62,mm month^-1,2,Alizarin stain,5.019,mean,0.612,standard_deviation,,10,Replicates reported as 10-15
118631,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140114,127,Calcification rate,75,g month^-1,18,Weight,0.018,mean,0.002,standard_deviation,,10,Replicates reported as 10-15
118631,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140115,143,Water depth,9,m,6,Depth gauge,2,raw_value,,,,,
118631,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140116,174,Year,10,cat,,,1989,raw_value,,,,,
118631,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140117,185,Month,10,cat,,,Dec,raw_value,,,,,
118613,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140023,60,Growth rate,62,mm month^-1,2,Alizarin stain,3.33,mean,0.705,standard_deviation,,10,Replicates reported as 10-15
118613,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140024,127,Calcification rate,75,g month^-1,18,Weight,0.014,mean,0.001,standard_deviation,,10,Replicates reported as 10-15
118613,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140025,143,Water depth,9,m,6,Depth gauge,2,raw_value,,,,,
118613,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140026,174,Year,10,cat,,,1988,raw_value,,,,,
118613,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140027,185,Month,10,cat,,,Jun,raw_value,,,,,
114693,1,2,24,Acropora aspera,Complex,Acroporidae,Acroporidae,1,Global estimate,,,58,48,135080,8,Sexual system,10,cat,58,Observation_field_or_laboratory,hermaphrodite,raw_value,,,,,
118626,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140088,60,Growth rate,62,mm month^-1,2,Alizarin stain,3.59,mean,0.649,standard_deviation,,10,Replicates reported as 10-15
118626,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140089,127,Calcification rate,75,g month^-1,18,Weight,0.01,mean,0.001,standard_deviation,,10,Replicates reported as 10-15
118626,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140090,143,Water depth,9,m,6,Depth gauge,2,raw_value,,,,,
118626,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140091,174,Year,10,cat,,,1989,raw_value,,,,,
118626,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140092,185,Month,10,cat,,,Jul,raw_value,,,,,
118613,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140023,60,Growth rate,62,mm month^-1,2,Alizarin stain,3.33,mean,0.705,standard_deviation,,10,Replicates reported as 10-15
118613,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140024,127,Calcification rate,75,g month^-1,18,Weight,0.014,mean,0.001,standard_deviation,,10,Replicates reported as 10-15
118613,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140025,143,Water depth,9,m,6,Depth gauge,2,raw_value,,,,,
118613,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140026,174,Year,10,cat,,,1988,raw_value,,,,,
118613,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140027,185,Month,10,cat,,,Jun,raw_value,,,,,
118627,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140093,60,Growth rate,62,mm month^-1,2,Alizarin stain,4.035,mean,0.353,standard_deviation,,10,Replicates reported as 10-15
118627,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140094,127,Calcification rate,75,g month^-1,18,Weight,0.015,mean,0.001,standard_deviation,,10,Replicates reported as 10-15
118627,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140095,143,Water depth,9,m,6,Depth gauge,2,raw_value,,,,,
118627,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140096,174,Year,10,cat,,,1989,raw_value,,,,,
118627,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140097,185,Month,10,cat,,,Aug,raw_value,,,,,
159790,1,126,24,Acropora aspera,Complex,Acroporidae,Acroporidae,400,"Pari Island Complex, Java Sea",-5.86,106.599,347,787,203362,60,Growth rate,38,mm yr^-1,2,Alizarin stain,52.65,mean,,,,160,
159790,1,126,24,Acropora aspera,Complex,Acroporidae,Acroporidae,400,"Pari Island Complex, Java Sea",-5.86,106.599,347,787,203363,174,Year,10,cat,,,1980-1981,raw_value,,,,,
159790,1,126,24,Acropora aspera,Complex,Acroporidae,Acroporidae,400,"Pari Island Complex, Java Sea",-5.86,106.599,347,787,203364,152,Water temperature,52,ºC,,,29,mean,27,range,31,,
159790,1,126,24,Acropora aspera,Complex,Acroporidae,Acroporidae,400,"Pari Island Complex, Java Sea",-5.86,106.599,347,787,203365,143,Water depth,9,m,,,1,raw_value,,,,,
118628,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140098,60,Growth rate,62,mm month^-1,2,Alizarin stain,4.276,mean,0.854,standard_deviation,,10,Replicates reported as 10-15
118628,1,9,24,Acropora aspera,Complex,Acroporidae,Acroporidae,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140099,127,Calcification rate,75,g month^-1,18,Weight,0.016,mean,0.002,standard_deviation,,10,Replicates reported as 10-15
